UniqueIndex,Comment,Icon,Type,PossibleHero,PossibleDeck,DeckUniqueID,SC,Rare,EnchantExp,SacrificeExp,CoolTime,SummonArea,illustTable,ResourceTable,DataTable,HeroDataTable,UniqueGroup,NextID,Enchant,MaxEnchant,Limit,MaxLimit,LevelDataTable,AddtionDataTable,ActionScript,UsingSound
5835,CARD_COMMENT_5801,u013,1,1,0,5801,41,5000,963,1168,8,0,U_065,1003,5801,15801,5801,5836,34,39,3,4,9600,0,ActionNormal,FX_COM03_UseUnit
5836,CARD_COMMENT_5801,u013,1,1,0,5801,41,5000,990,1200,8,0,U_065,1003,5801,15801,5801,5837,35,39,3,4,9600,0,ActionNormal,FX_COM03_UseUnit
5837,CARD_COMMENT_5801,u013,1,1,0,5801,41,5000,1017,1232,8,0,U_065,1003,5801,15801,5801,5838,36,39,3,4,9600,0,ActionNormal,FX_COM03_UseUnit
5838,CARD_COMMENT_5801,u013,1,1,0,5801,41,5000,1044,1264,8,0,U_065,1003,5801,15801,5801,5839,37,39,3,4,9600,0,ActionNormal,FX_COM03_UseUnit
5839,CARD_COMMENT_5801,u013,1,1,0,5801,41,5000,1071,1296,8,0,U_065,1003,5801,15801,5801,5840,38,39,3,4,9600,0,ActionNormal,FX_COM03_UseUnit
5840,CARD_COMMENT_5801,u013,1,1,0,5801,41,5000,1,1328,8,0,U_065,1003,5801,15801,5801,5841,39,39,3,4,9600,0,ActionNormal,FX_COM03_UseUnit
5841,CARD_COMMENT_5801,u013,1,1,0,5801,41,5000,1125,1360,8,0,U_065,1003,5801,15801,5801,5842,40,50,4,4,9600,0,ActionNormal,FX_COM03_UseUnit
5842,CARD_COMMENT_5801,u013,1,1,0,5801,41,5000,1152,1392,8,0,U_065,1003,5801,15801,5801,5843,41,50,4,4,9600,0,ActionNormal,FX_COM03_UseUnit
5843,CARD_COMMENT_5801,u013,1,1,0,5801,41,5000,1179,1424,8,0,U_065,1003,5801,15801,5801,5844,42,50,4,4,9600,0,ActionNormal,FX_COM03_UseUnit
5844,CARD_COMMENT_5801,u013,1,1,0,5801,41,5000,1206,1456,8,0,U_065,1003,5801,15801,5801,5845,43,50,4,4,9600,0,ActionNormal,FX_COM03_UseUnit
5845,CARD_COMMENT_5801,u013,1,1,0,5801,41,5000,1233,1488,8,0,U_065,1003,5801,15801,5801,5846,44,50,4,4,9600,0,ActionNormal,FX_COM03_UseUnit
5846,CARD_COMMENT_5801,u013,1,1,0,5801,41,5000,1260,1520,8,0,U_065,1003,5801,15801,5801,5847,45,50,4,4,9600,0,ActionNormal,FX_COM03_UseUnit
5847,CARD_COMMENT_5801,u013,1,1,0,5801,41,5000,1287,1552,8,0,U_065,1003,5801,15801,5801,5848,46,50,4,4,9600,0,ActionNormal,FX_COM03_UseUnit
5848,CARD_COMMENT_5801,u013,1,1,0,5801,41,5000,1314,1584,8,0,U_065,1003,5801,15801,5801,5849,47,50,4,4,9600,0,ActionNormal,FX_COM03_UseUnit
5849,CARD_COMMENT_5801,u013,1,1,0,5801,41,5000,1341,1616,8,0,U_065,1003,5801,15801,5801,5850,48,50,4,4,9600,0,ActionNormal,FX_COM03_UseUnit
5850,CARD_COMMENT_5801,u013,1,1,0,5801,41,5000,1368,1648,8,0,U_065,1003,5801,15801,5801,5851,49,50,4,4,9600,0,ActionNormal,FX_COM03_UseUnit
5851,CARD_COMMENT_5801,u013,1,1,0,5801,41,5000,0,1680,8,0,U_065,1003,5801,15801,5801,5901,50,50,4,4,9600,0,ActionNormal,FX_COM03_UseUnit
6001,CARD_COMMENT_6001,1,1,0,6001,38,5000,45,80,10,0,U_074,1071,6001,16001,6001,6002,0,9,0,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6002,CARD_COMMENT_6001,1,1,0,6001,38,5000,63,112,10,0,U_074,1071,6001,16001,6001,6003,1,9,0,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6003,CARD_COMMENT_6001,1,1,0,6001,38,5000,81,144,10,0,U_074,1071,6001,16001,6001,6004,2,9,0,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6004,CARD_COMMENT_6001,1,1,0,6001,38,5000,99,176,10,0,U_074,1071,6001,16001,6001,6005,3,9,0,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6005,CARD_COMMENT_6001,1,1,0,6001,38,5000,117,208,10,0,U_074,1071,6001,16001,6001,6006,4,9,0,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6006,CARD_COMMENT_6001,1,1,0,6001,38,5000,180,240,10,0,U_074,1071,6001,16001,6001,6007,5,9,0,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6007,CARD_COMMENT_6001,1,1,0,6001,38,5000,207,272,10,0,U_074,1071,6001,16001,6001,6008,6,9,0,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6008,CARD_COMMENT_6001,1,1,0,6001,38,5000,234,304,10,0,U_074,1071,6001,16001,6001,6009,7,9,0,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6009,CARD_COMMENT_6001,1,1,0,6001,38,5000,261,336,10,0,U_074,1071,6001,16001,6001,6010,8,9,0,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6010,CARD_COMMENT_6001,1,1,0,6001,38,5000,1,368,10,0,U_074,1071,6001,16001,6001,6011,9,9,0,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6011,CARD_COMMENT_6001,1,1,0,6001,38,5000,315,400,10,0,U_074,1071,6001,16001,6001,6012,10,19,1,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6012,CARD_COMMENT_6001,1,1,0,6001,38,5000,342,432,10,0,U_074,1071,6001,16001,6001,6013,11,19,1,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6013,CARD_COMMENT_6001,1,1,0,6001,38,5000,369,464,10,0,U_074,1071,6001,16001,6001,6014,12,19,1,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6014,CARD_COMMENT_6001,1,1,0,6001,38,5000,396,496,10,0,U_074,1071,6001,16001,6001,6015,13,19,1,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6015,CARD_COMMENT_6001,1,1,0,6001,38,5000,423,528,10,0,U_098,1071,6001,16001,6001,6016,14,19,1,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6016,CARD_COMMENT_6001,1,1,0,6001,38,5000,450,560,10,0,U_098,1071,6001,16001,6001,6017,15,19,1,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6017,CARD_COMMENT_6001,1,1,0,6001,38,5000,477,592,10,0,U_098,1071,6001,16001,6001,6018,16,19,1,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6018,CARD_COMMENT_6001,1,1,0,6001,38,5000,504,624,10,0,U_098,1071,6001,16001,6001,6019,17,19,1,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6019,CARD_COMMENT_6001,1,1,0,6001,38,5000,531,656,10,0,U_098,1071,6001,16001,6001,6020,18,19,1,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6020,CARD_COMMENT_6001,1,1,0,6001,38,5000,1,688,10,0,U_097,1071,6001,16001,6001,6021,19,19,1,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6021,CARD_COMMENT_6001,1,1,0,6001,38,5000,585,720,10,0,U_097,1071,6001,16001,6001,6022,20,29,2,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6022,CARD_COMMENT_6001,1,1,0,6001,38,5000,612,752,10,0,U_097,1071,6001,16001,6001,6023,21,29,2,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6023,CARD_COMMENT_6001,1,1,0,6001,38,5000,639,784,10,0,U_097,1071,6001,16001,6001,6024,22,29,2,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6024,CARD_COMMENT_6001,1,1,0,6001,38,5000,666,816,10,0,U_097,1071,6001,16001,6001,6025,23,29,2,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6025,CARD_COMMENT_6001,1,1,0,6001,38,5000,693,848,10,0,U_097,1071,6001,16001,6001,6026,24,29,2,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6026,CARD_COMMENT_6001,1,1,0,6001,38,5000,720,880,10,0,U_097,1071,6001,16001,6001,6027,25,29,2,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6027,CARD_COMMENT_6001,1,1,0,6001,38,5000,747,912,10,0,U_097,1071,6001,16001,6001,6028,26,29,2,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6028,CARD_COMMENT_6001,1,1,0,6001,38,5000,774,944,10,0,U_097,1071,6001,16001,6001,6029,27,29,2,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6029,CARD_COMMENT_6001,1,1,0,6001,38,5000,801,976,10,0,U_097,1071,6001,16001,6001,6030,28,29,2,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6030,CARD_COMMENT_6001,1,1,0,6001,38,5000,1,1008,10,0,U_097,1071,6001,16001,6001,6031,29,29,2,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6031,CARD_COMMENT_6001,1,1,0,6001,38,5000,855,1040,10,0,U_097,1071,6001,16001,6001,6032,30,39,3,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6032,CARD_COMMENT_6001,1,1,0,6001,38,5000,882,1072,10,0,U_097,1071,6001,16001,6001,6033,31,39,3,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6033,CARD_COMMENT_6001,1,1,0,6001,38,5000,909,1104,10,0,U_097,1071,6001,16001,6001,6034,32,39,3,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6034,CARD_COMMENT_6001,1,1,0,6001,38,5000,936,1136,10,0,U_097,1071,6001,16001,6001,6035,33,39,3,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6035,CARD_COMMENT_6001,1,1,0,6001,38,5000,963,1168,10,0,U_097,1071,6001,16001,6001,6036,34,39,3,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6036,CARD_COMMENT_6001,1,1,0,6001,38,5000,990,1200,10,0,U_097,1071,6001,16001,6001,6037,35,39,3,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6037,CARD_COMMENT_6001,1,1,0,6001,38,5000,1017,1232,10,0,U_097,1071,6001,16001,6001,6038,36,39,3,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6038,CARD_COMMENT_6001,1,1,0,6001,38,5000,1044,1264,10,0,U_097,1071,6001,16001,6001,6039,37,39,3,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6039,CARD_COMMENT_6001,1,1,0,6001,38,5000,1071,1296,10,0,U_097,1071,6001,16001,6001,6040,38,39,3,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6040,CARD_COMMENT_6001,1,1,0,6001,38,5000,1,1328,10,0,U_097,1071,6001,16001,6001,6041,39,39,3,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6041,CARD_COMMENT_6001,1,1,0,6001,38,5000,1125,1360,10,0,U_097,1071,6001,16001,6001,6042,40,50,4,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6042,CARD_COMMENT_6001,1,1,0,6001,38,5000,1152,1392,10,0,U_097,1071,6001,16001,6001,6043,41,50,4,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6043,CARD_COMMENT_6001,1,1,0,6001,38,5000,1179,1424,10,0,U_097,1071,6001,16001,6001,6044,42,50,4,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6044,CARD_COMMENT_6001,1,1,0,6001,38,5000,1206,1456,10,0,U_097,1071,6001,16001,6001,6045,43,50,4,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6045,CARD_COMMENT_6001,1,1,0,6001,38,5000,1233,1488,10,0,U_097,1071,6001,16001,6001,6046,44,50,4,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6046,CARD_COMMENT_6001,1,1,0,6001,38,5000,1260,1520,10,0,U_097,1071,6001,16001,6001,6047,45,50,4,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6047,CARD_COMMENT_6001,1,1,0,6001,38,5000,1287,1552,10,0,U_097,1071,6001,16001,6001,6048,46,50,4,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6048,CARD_COMMENT_6001,1,1,0,6001,38,5000,1314,1584,10,0,U_097,1071,6001,16001,6001,6049,47,50,4,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6049,CARD_COMMENT_6001,1,1,0,6001,38,5000,1341,1616,10,0,U_097,1071,6001,16001,6001,6050,48,50,4,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6050,CARD_COMMENT_6001,1,1,0,6001,38,5000,1368,1648,10,0,U_097,1071,6001,16001,6001,6051,49,50,4,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6051,CARD_COMMENT_6001,1,1,0,6001,38,5000,0,1680,10,0,U_097,1071,6001,16001,6001,6101,50,50,4,4,9700,0,ActionPreya,FX_COM03_UseUnit,
6101,CARD_COMMENT_6101,1,1,0,6001,38,6000,90,160,10,0,U_075,1071,6101,16101,6001,6102,0,7,0,2,9701,0,ActionPreya,FX_COM03_UseUnit,
6102,CARD_COMMENT_6101,1,1,0,6001,38,6000,126,224,10,0,U_075,1071,6101,16101,6001,6103,1,7,0,2,9701,0,ActionPreya,FX_COM03_UseUnit,
6103,CARD_COMMENT_6101,1,1,0,6001,38,6000,162,288,10,0,U_075,1071,6101,16101,6001,6104,2,7,0,2,9701,0,ActionPreya,FX_COM03_UseUnit,
6104,CARD_COMMENT_6101,1,1,0,6001,38,6000,198,352,10,0,U_075,1071,6101,16101,6001,6105,3,7,0,2,9701,0,ActionPreya,FX_COM03_UseUnit,
6105,CARD_COMMENT_6101,1,1,0,6001,38,6000,234,416,10,0,U_075,1071,6101,16101,6001,6106,4,7,0,2,9701,0,ActionPreya,FX_COM03_UseUnit,
6106,CARD_COMMENT_6101,1,1,0,6001,38,6000,360,480,10,0,U_075,1071,6101,16101,6001,6107,5,7,0,2,9701,0,ActionPreya,FX_COM03_UseUnit,
6107,CARD_COMMENT_6101,1,1,0,6001,38,6000,414,544,10,0,U_075,1071,6101,16101,6001,6108,6,7,0,2,9701,0,ActionPreya,FX_COM03_UseUnit,
6108,CARD_COMMENT_6101,1,1,0,6001,38,6000,1,608,10,0,U_075,1071,6101,16101,6001,6109,7,7,0,2,9701,0,ActionPreya,FX_COM03_UseUnit,
6109,CARD_COMMENT_6101,1,1,0,6001,38,6000,522,672,10,0,U_075,1071,6101,16101,6001,6110,8,14,1,2,9701,0,ActionPreya,FX_COM03_UseUnit,
6110,CARD_COMMENT_6101,1,1,0,6001,38,6000,576,736,10,0,U_075,1071,6101,16101,6001,6111,9,14,1,2,9701,0,ActionPreya,FX_COM03_UseUnit,
6111,CARD_COMMENT_6101,1,1,0,6001,38,6000,630,800,10,0,U_075,1071,6101,16101,6001,6112,10,14,1,2,9701,0,ActionPreya,FX_COM03_UseUnit,
6112,CARD_COMMENT_6101,1,1,0,6001,38,6000,684,864,10,0,U_075,1071,6101,16101,6001,6113,11,14,1,2,9701,0,ActionPreya,FX_COM03_UseUnit,
6113,CARD_COMMENT_6101,1,1,0,6001,38,6000,738,928,10,0,U_075,1071,6101,16101,6001,6114,12,14,1,2,9701,0,ActionPreya,FX_COM03_UseUnit,
6114,CARD_COMMENT_6101,1,1,0,6001,38,6000,792,992,10,0,U_075,1071,6101,16101,6001,6115,13,14,1,2,9701,0,ActionPreya,FX_COM03_UseUnit,
6115,CARD_COMMENT_6101,1,1,0,6001,38,6000,1,1056,10,0,U_075,1071,6101,16101,6001,6116,14,14,1,2,9701,0,ActionPreya,FX_COM03_UseUnit,
6116,CARD_COMMENT_6101,1,1,0,6001,38,6000,900,1120,10,0,U_075,1071,6101,16101,6001,6117,15,20,2,2,9701,0,ActionPreya,FX_COM03_UseUnit,
6117,CARD_COMMENT_6101,1,1,0,6001,38,6000,954,1184,10,0,U_075,1071,6101,16101,6001,6118,16,20,2,2,9701,0,ActionPreya,FX_COM03_UseUnit,
6118,CARD_COMMENT_6101,1,1,0,6001,38,6000,1008,1248,10,0,U_075,1071,6101,16101,6001,6119,17,20,2,2,9701,0,ActionPreya,FX_COM03_UseUnit,
6119,CARD_COMMENT_6101,1,1,0,6001,38,6000,1062,1312,10,0,U_075,1071,6101,16101,6001,6120,18,20,2,2,9701,0,ActionPreya,FX_COM03_UseUnit,
6120,CARD_COMMENT_6101,1,1,0,6001,38,6000,1116,1376,10,0,U_075,1071,6101,16101,6001,6121,19,20,2,2,9701,0,ActionPreya,FX_COM03_UseUnit,
6121,CARD_COMMENT_6101,1,1,0,6001,38,6000,0,1440,10,0,U_075,1071,6101,16101,6001,0,20,20,2,2,9701,0,ActionPreya,FX_COM03_UseUnit,
22001,0,0,0,0,0,0,0,0,0,0,0,0,2081,2081,22001,0,0,0,0,0,0,0,0,0,ActionGoblin,0
22101,0,0,0,0,0,0,0,0,0,10,0,0,2000,2003,22101,0,0,0,0,0,0,0,1014,0,ActionNormal,0
22201,0,0,0,0,0,0,0,0,0,0,0,0,2100,22201,0,0,0,0,0,0,0,1015,0,ActionNormal,0,
22301,0,0,0,0,0,0,0,0,0,0,0,0,2101,22301,0,0,0,0,0,0,0,1016,0,ActionNormal,0,
22401,0,0,0,0,0,0,0,0,0,0,0,0,2102,22401,0,0,0,0,0,0,0,1017,0,ActionNormal,0,
22501,0,0,0,0,0,0,0,0,0,0,0,0,2103,22501,0,0,0,0,0,0,0,1018,0,ActionNormal,0,
22502,0,0,0,0,0,0,0,0,0,0,0,0,2103,22502,0,0,0,0,0,0,0,1018,0,ActionNormal,0,
22601,0,0,0,0,0,0,0,0,0,0,0,0,2104,22601,0,0,0,0,0,0,0,1019,0,ActionNormal,0,
22701,0,0,0,0,0,0,0,0,0,0,0,0,0,2120,22701,0,0,0,0,0,0,0,1020,0,ActionSkeleton00,0
22801,0,0,0,0,0,0,0,0,0,0,0,0,0,2121,22801,0,0,0,0,0,0,0,1021,0,ActionSkeleton01,0
22901,0,0,0,0,0,0,0,0,0,0,0,0,2032,2032,22901,0,0,0,0,0,0,0,1009,0,ActionNormal,0
27101,0,0,0,0,0,0,0,0,0,0,0,0,2010,27101,0,0,0,0,0,0,0,1030,0,ActionNormal,0,
27201,0,0,0,0,0,0,0,0,0,0,0,0,2050,27201,0,0,0,0,0,0,0,1031,0,ActionPicoBoss,0,
27301,0,0,0,0,0,0,0,0,0,0,0,0,2070,27301,0,0,0,0,0,0,0,1032,0,ActionTrollKing,0,
27401,0,0,0,0,0,0,0,0,0,0,0,0,0,2060,27401,0,0,0,0,0,0,0,1033,0,ActionNormal,0
27501,0,0,0,0,0,0,0,0,0,0,0,0,0,2061,27501,0,0,0,0,0,0,0,1034,0,ActionLichHead,0
27601,0,0,0,0,0,0,0,0,0,0,0,0,0,2090,27601,0,0,0,0,0,0,0,1035,0,ActionJDragon,0
27690,0,0,0,0,0,0,0,0,0,0,0,0,0,3999,27690,0,0,0,0,0,0,0,0,0,ActionSpell,0
27701,0,0,0,0,0,0,0,0,0,0,0,0,0,2110,27701,0,0,0,0,0,0,0,1036,0,ActionBossBB,0
27790,0,0,0,0,0,0,0,0,0,0,0,0,0,2111,27790,0,0,0,0,0,0,0,0,0,ActionSpell,0
40001,0,0,0,0,0,0,0,0,0,0,1,180,O_000,7500,40001,0,0,0,0,0,0,0,0,0,ActionObjects,FX_COM04_UseStructure
40101,0,0,0,0,0,0,0,0,0,0,0,0,7002,7002,40101,0,0,0,0,0,0,0,2000,0,ActionNormal,0
40201,0,0,0,0,0,0,0,0,0,0,0,0,7003,7003,40201,0,0,0,0,0,0,0,0,0,ActionNormal,0
40202,0,0,0,0,0,0,0,0,0,0,0,0,7003,7003,40202,0,0,0,0,0,0,0,0,0,ActionNormal,0
40301,0,3,0,1,40301,10,2000,8,8,40,180,O_059,7500,40301,0,40301,40302,0,5,0,0,2001,0,ActionObjects,FX_COM04_UseStructure,
40302,0,3,0,1,40301,10,2000,14,14,40,180,O_059,7500,40301,0,40301,40303,1,5,0,0,2001,0,ActionObjects,FX_COM04_UseStructure,
40303,0,3,0,1,40301,10,2000,21,21,40,180,O_059,7500,40301,0,40301,40304,2,5,0,0,2001,0,ActionObjects,FX_COM04_UseStructure,
40304,0,3,0,1,40301,10,2000,27,27,40,180,O_059,7500,40301,0,40301,40305,3,5,0,0,2001,0,ActionObjects,FX_COM04_UseStructure,
40305,0,3,0,1,40301,10,2000,34,34,40,180,O_059,7500,40301,0,40301,40306,4,5,0,0,2001,0,ActionObjects,FX_COM04_UseStructure,
40306,0,3,0,1,40301,10,2000,1,40,40,180,O_059,7500,40301,0,40301,0,5,5,0,0,2001,0,ActionObjects,FX_COM04_UseStructure,
42901,0,3,0,1,40301,10,3000,16,16,40,180,O_058,7501,42901,0,42901,42902,0,5,0,1,2027,0,ActionObjects,FX_COM04_UseStructure,
42902,0,3,0,1,40301,10,3000,26,26,40,180,O_058,7501,42901,0,42901,42903,1,5,0,1,2027,0,ActionObjects,FX_COM04_UseStructure,
42903,0,3,0,1,40301,10,3000,35,35,40,180,O_058,7501,42901,0,42901,42904,2,5,0,1,2027,0,ActionObjects,FX_COM04_UseStructure,
42904,0,3,0,1,40301,10,3000,45,45,40,180,O_058,7501,42901,0,42901,42905,3,5,0,1,2027,0,ActionObjects,FX_COM04_UseStructure,
42905,0,3,0,1,40301,10,3000,67,54,40,180,O_058,7501,42901,0,42901,42906,4,5,0,1,2027,0,ActionObjects,FX_COM04_UseStructure,
42906,0,3,0,1,40301,10,3000,1,64,40,180,O_058,7501,42901,0,42901,42907,5,5,0,1,2027,0,ActionObjects,FX_COM04_UseStructure,
42907,0,3,0,1,40301,10,3000,93,74,40,180,O_058,7501,42901,0,42901,42908,6,10,1,1,2027,0,ActionObjects,FX_COM04_UseStructure,
42908,0,3,0,1,40301,10,3000,106,83,40,180,O_058,7501,42901,0,42901,42909,7,10,1,1,2027,0,ActionObjects,FX_COM04_UseStructure,
42909,0,3,0,1,40301,10,3000,118,93,40,180,O_058,7501,42901,0,42901,42910,8,10,1,1,2027,0,ActionObjects,FX_COM04_UseStructure,
42910,0,3,0,1,40301,10,3000,131,102,40,180,O_058,7501,42901,0,42901,42911,9,10,1,1,2027,0,ActionObjects,FX_COM04_UseStructure,
42911,0,3,0,1,40301,10,3000,1,112,40,180,O_058,7501,42901,0,42901,0,10,10,1,1,2027,0,ActionObjects,FX_COM04_UseStructure,
43001,0,3,0,1,40301,10,5000,32,32,40,180,O_057,7502,43001,0,43001,43002,0,5,0,2,2028,0,ActionObjects,FX_COM04_UseStructure,
43002,0,3,0,1,40301,10,5000,45,45,40,180,O_057,7502,43001,0,43001,43003,1,5,0,2,2028,0,ActionObjects,FX_COM04_UseStructure,
43003,0,3,0,1,40301,10,5000,58,58,40,180,O_057,7502,43001,0,43001,43004,2,5,0,2,2028,0,ActionObjects,FX_COM04_UseStructure,
43004,0,3,0,1,40301,10,5000,70,70,40,180,O_057,7502,43001,0,43001,43005,3,5,0,2,2028,0,ActionObjects,FX_COM04_UseStructure,
43005,0,3,0,1,40301,10,5000,83,83,40,180,O_057,7502,43001,0,43001,43006,4,5,0,2,2028,0,ActionObjects,FX_COM04_UseStructure,
43006,0,3,0,1,40301,10,5000,1,96,40,180,O_057,7502,43001,0,43001,43007,5,5,0,2,2028,0,ActionObjects,FX_COM04_UseStructure,
43007,0,3,0,1,40301,10,5000,147,109,40,180,O_057,7502,43001,0,43001,43008,6,10,1,2,2028,0,ActionObjects,FX_COM04_UseStructure,
43008,0,3,0,1,40301,10,5000,166,122,40,180,O_057,7502,43001,0,43001,43009,7,10,1,2,2028,0,ActionObjects,FX_COM04_UseStructure,
43009,0,3,0,1,40301,10,5000,186,134,40,180,O_057,7502,43001,0,43001,43010,8,10,1,2,2028,0,ActionObjects,FX_COM04_UseStructure,
43010,0,3,0,1,40301,10,5000,205,147,40,180,O_057,7502,43001,0,43001,43011,9,10,1,2,2028,0,ActionObjects,FX_COM04_UseStructure,
43011,0,3,0,1,40301,10,5000,1,160,40,180,O_057,7502,43001,0,43001,43012,10,10,1,2,2028,0,ActionObjects,FX_COM04_UseStructure,
43012,0,3,0,1,40301,10,5000,243,173,40,180,O_057,7502,43001,0,43001,43013,11,15,2,2,2028,0,ActionObjects,FX_COM04_UseStructure,
43013,0,3,0,1,40301,10,5000,262,186,40,180,O_057,7502,43001,0,43001,43014,12,15,2,2,2028,0,ActionObjects,FX_COM04_UseStructure,
43014,0,3,0,1,40301,10,5000,282,198,40,180,O_057,7502,43001,0,43001,43015,13,15,2,2,2028,0,ActionObjects,FX_COM04_UseStructure,
43015,0,3,0,1,40301,10,5000,301,211,40,180,O_057,7502,43001,0,43001,43016,14,15,2,2,2028,0,ActionObjects,FX_COM04_UseStructure,
43016,0,3,0,1,40301,10,5000,1,224,40,180,O_057,7502,43001,0,43001,0,15,15,2,2,2028,0,ActionObjects,FX_COM04_UseStructure,
40401,CARD_COMMENT_40401,0,3,0,1,40401,15,2000,8,8,40,180,O_009,7400,40401,0,40401,40402,0,5,0,0,2002,0,ActionObjects,FX_COM04_UseStructure
40402,CARD_COMMENT_40401,0,3,0,1,40401,15,2000,14,14,40,180,O_009,7400,40401,0,40401,40403,1,5,0,0,2002,0,ActionObjects,FX_COM04_UseStructure
40403,CARD_COMMENT_40401,0,3,0,1,40401,15,2000,21,21,40,180,O_009,7400,40401,0,40401,40404,2,5,0,0,2002,0,ActionObjects,FX_COM04_UseStructure
40404,CARD_COMMENT_40401,0,3,0,1,40401,15,2000,27,27,40,180,O_009,7400,40401,0,40401,40405,3,5,0,0,2002,0,ActionObjects,FX_COM04_UseStructure
40405,CARD_COMMENT_40401,0,3,0,1,40401,15,2000,34,34,40,180,O_009,7400,40401,0,40401,40406,4,5,0,0,2002,0,ActionObjects,FX_COM04_UseStructure
40406,CARD_COMMENT_40401,0,3,0,1,40401,15,2000,1,40,40,180,O_009,7400,40401,0,40401,0,5,5,0,0,2002,0,ActionObjects,FX_COM04_UseStructure
43301,CARD_COMMENT_43301,0,3,0,1,43301,15,3000,16,16,40,180,O_008,7401,43301,0,43301,43302,0,5,0,1,2031,0,ActionObjects,FX_COM04_UseStructure
43302,CARD_COMMENT_43301,0,3,0,1,43301,15,3000,26,26,40,180,O_008,7401,43301,0,43301,43303,1,5,0,1,2031,0,ActionObjects,FX_COM04_UseStructure
43303,CARD_COMMENT_43301,0,3,0,1,43301,15,3000,35,35,40,180,O_008,7401,43301,0,43301,43304,2,5,0,1,2031,0,ActionObjects,FX_COM04_UseStructure
43304,CARD_COMMENT_43301,0,3,0,1,43301,15,3000,45,45,40,180,O_008,7401,43301,0,43301,43305,3,5,0,1,2031,0,ActionObjects,FX_COM04_UseStructure
43305,CARD_COMMENT_43301,0,3,0,1,43301,15,3000,67,54,40,180,O_008,7401,43301,0,43301,43306,4,5,0,1,2031,0,ActionObjects,FX_COM04_UseStructure
43306,CARD_COMMENT_43301,0,3,0,1,43301,15,3000,1,64,40,180,O_008,7401,43301,0,43301,43307,5,5,0,1,2031,0,ActionObjects,FX_COM04_UseStructure
43307,CARD_COMMENT_43301,0,3,0,1,43301,15,3000,93,74,40,180,O_008,7401,43301,0,43301,43308,6,10,1,1,2031,0,ActionObjects,FX_COM04_UseStructure
43308,CARD_COMMENT_43301,0,3,0,1,43301,15,3000,106,83,40,180,O_008,7401,43301,0,43301,43309,7,10,1,1,2031,0,ActionObjects,FX_COM04_UseStructure
43309,CARD_COMMENT_43301,0,3,0,1,43301,15,3000,118,93,40,180,O_008,7401,43301,0,43301,43310,8,10,1,1,2031,0,ActionObjects,FX_COM04_UseStructure
43310,CARD_COMMENT_43301,0,3,0,1,43301,15,3000,131,102,40,180,O_008,7401,43301,0,43301,43311,9,10,1,1,2031,0,ActionObjects,FX_COM04_UseStructure
